#az vm extension image list --location eastus -o table
Name                                     Publisher                                             Version
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.973
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.975
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.976
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.482
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.483
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.484
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.485
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.486
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.518
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.519
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.520
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.521
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.522
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.523
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.524
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.525
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.526
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.527
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.528
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.529
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.0.1000
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.0.988
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.0.989
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.0.990
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.0.991
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.0.992
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.0.993
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.0.994
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.0.998
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.0.999
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.001
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.002
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.003
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.004
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.007
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.008
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.009
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.010
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.011
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.012
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.013
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.014
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.018
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.020
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.021
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.025
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.026
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.027
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.028
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.029
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.030
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.031
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.032
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.033
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.034
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.035
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.036
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.037
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.039
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.040
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.041
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.042
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.045
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.047
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.048
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.049
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.050
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.054
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.055
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.056
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.057
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.061
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.064
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.066
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.067
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.068
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.069
LinuxRHEL6                               Microsoft.Azure.SiteRecovery.Test                     1.5.1.070
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.323
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.324
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.325
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.326
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.327
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.518
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.519
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.520
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.521
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.522
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.523
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.524
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.525
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.526
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.527
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.528
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.529
LinuxRHEL7Test                           Microsoft.Azure.SiteRecovery.Test                     1.0.0.1000
LinuxRHEL7Test                           Microsoft.Azure.SiteRecovery.Test                     1.0.0.988
LinuxRHEL7Test                           Microsoft.Azure.SiteRecovery.Test                     1.0.0.989
LinuxRHEL7Test                           Microsoft.Azure.SiteRecovery.Test                     1.0.0.990
LinuxRHEL7Test                           Microsoft.Azure.SiteRecovery.Test                     1.0.0.991
